2018-10-22 13:37:16,450 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-website:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-website/pom.xml.
2018-10-22 13:37:16,474 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:16,475 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-website/src/main/resources
2018-10-22 13:37:16,477 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:16,477 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-website/src/test/resources
2018-10-22 13:37:16,917 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.tonsr:wxpt-app:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/pom.xml.
2018-10-22 13:37:16,927 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-config:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-config/pom.xml.
2018-10-22 13:37:16,939 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-controller:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-controller/pom.xml.
2018-10-22 13:37:16,953 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-model:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-model/pom.xml.
2018-10-22 13:37:16,975 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-service:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-service/pom.xml.
